# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.to.snapshot.ms,1776323206795000000,1776323263148000000,0
workspaceModel.orphan.listener.update.ms,1776323206795000000,1776323263148000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1776323206795000000,1776323263148000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1776323206795000000,1776323263148000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1776323206795000000,1776323263148000000,0
jps.apply.loaded.storage.ms,1776323206795000000,1776323263148000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1776323206795000000,1776323263148000000,0
workspaceModel.global.updates.ms,1776323206795000000,1776323263148000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1776323206795000000,1776323263148000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1776323206795000000,1776323263148000000,0
jps.global.initialize.library.bridges.ms,1776323206795000000,1776323263148000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1776323206795000000,1776323263148000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1776323206795000000,1776323263148000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1776323206795000000,1776323263148000000,0
workspaceModel.sync.entities.ms,1776323206795000000,1776323263148000000,0
workspaceModel.moduleBridge.before.changed.ms,1776323206795000000,1776323263148000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1776323206795000000,1776323263148000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1776323206795000000,1776323263148000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1776323206795000000,1776323263148000000,0
jps.module.iml.entities.serializer.save.entities.ms,1776323206795000000,1776323263148000000,0
jps.global.get.library.by.name.ms,1776323206795000000,1776323263148000000,0
jps.facet.change.listener.init.bridge.ms,1776323206795000000,1776323263148000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1776323206795000000,1776323263148000000,0
VFS.fileChildByName,1776323206795000000,1776323263148000000,0
VFS.fileByIdCache.hits,1776323206795000000,1776323263148000000,0
VFS.invertedFileNameIndex.requests,1776323206795000000,1776323263148000000,0
VFS.fileByIdCache.misses,1776323206795000000,1776323263148000000,0
writeAction.wait.ms,1776323206795000000,1776323263148000000,0
writeAction.count,1776323206795000000,1776323263148000000,0
writeAction.max.wait.ms,1776323206795000000,1776323263148000000,4
writeAction.median.wait.ms,1776323206795000000,1776323263148000000,0
JVM.GC.collectionTimesMs,1776323206795000000,1776323263148000000,75
JVM.maxThreadCount,1776323206795000000,1776323263148000000,135
JVM.usedHeapBytes,1776323206795000000,1776323263148000000,505413632
JVM.GC.collections,1776323206795000000,1776323263148000000,1
OS.loadAverage,1776323206795000000,1776323263148000000,6.3642578125
JVM.usedNativeBytes,1776323206795000000,1776323263148000000,448386248
JVM.maxHeapBytes,1776323206795000000,1776323263148000000,2147483648
JVM.newThreadsCount,1776323206795000000,1776323263148000000,1773
JVM.totalCpuTimeMs,1776323206795000000,1776323263148000000,5755
JVM.totalDirectByteBuffersBytes,1776323206795000000,1776323263148000000,49907322
JVM.totalBytesAllocated,1776323206795000000,1776323263148000000,67063440
JVM.threadCount,1776323206795000000,1776323263148000000,56
